lm_head|3|-0.39575470 -0.00301310 -0.02208020 0.03568191 0.05292324 0.24428314 -0.14515083 0.27487250 -0.00613045 0.25765351 0.30906668 -0.37570243 -0.29991412 0.31580959 -0.45047038 0.01369968 0.33695949 -0.16711746 0.02850683 -0.30364295 0.15101174 -0.04339040 0.36828453 -0.26945661 0.03923883 0.21458652 0.05516021 -0.02610812 -0.33985582 0.19056136 -0.26900332 -0.18709819
lm_head|4|-0.64770384 -0.28016995 0.44047553 -0.13095880 0.41330645 0.03596936 0.35730251 -0.23818790 -0.03137488 0.43840206 0.23335171 0.49343174 -0.37551490 0.74342181 -0.60848322 0.49140650 0.43157912 -0.52245480 1.06499117 -0.34014994 -0.69925619 0.01292120 -0.06873347 -0.37975292 -0.06835323 0.17380073 0.49181730 -0.55681869 0.94915575 0.50021404 0.16264536 -0.07104688
lm_head|5|-0.26925665 0.46179228 -0.24283357 0.12503489 -0.30954059 -0.36489484 -0.21269393 0.15306649 0.02843993 0.33395742 0.28650012 -0.31265490 -0.47208085 0.47722783 -0.42273023 0.42117657 -0.17087007 -0.30591976 -0.18636176 0.35196610 0.64987016 0.37185779 -0.51191331 0.19914288 0.00531848 -0.09437668 0.06254354 -0.19886692 0.45282975 0.31194482 -0.07427889 -0.68665016
lm_head|6|0.01364426 0.19083743 0.10655010 -0.34273388 0.14352255 -0.09187171 -0.21655656 0.35073187 0.22689461 0.58422767 0.44405482 0.45302411 -0.49010483 0.61414595 -0.34661632 0.28448881 0.14404208 -0.61874567 0.67903122 0.06309517 -0.30501550 0.41622095 -0.26395321 -0.09219097 0.04406874 0.34511689 0.03104258 -0.49547194 0.77110893 0.11825856 -0.34206817 -0.34062818
lm_head|7|-0.01851337 0.12306186 0.02337358 -0.26786112 0.01747397 0.30669845 -0.51475544 0.21713957 -0.32861159 0.16450691 0.20058029 -0.13810502 -0.43876348 -0.14303291 -0.25839898 0.41105077 0.44249318 0.43786304 -0.35195061 -0.07701047 0.10774815 0.18189754 0.18643973 -0.18393380 -0.14987604 0.20894690 0.19900622 0.02162065 0.41011566 0.12217620 -0.20746186 -0.35772454
lm_head|8|0.01163218 -0.02719962 -0.02061981 -0.10491213 0.15598838 0.20775947 -0.37451721 0.27915739 0.09390512 -0.10204908 -0.00436632 0.15391754 -0.32918262 0.08564617 -0.23655366 0.46939246 0.40506405 0.26575521 -0.45360049 -0.27983681 0.37761057 0.20054978 0.38180647 -0.29650668 -0.12277184 0.23362845 -0.01374690 -0.27754504 0.37209212 0.23046346 -0.19851150 -0.34214967
lm_head|9|0.13598621 0.07926542 0.01697081 -0.18651421 0.05010256 0.21629701 -0.44537769 0.33774823 -0.09290813 0.00570469 0.18701354 0.13055866 -0.31622280 -0.15177764 -0.32965770 0.54202917 0.46973593 0.20785516 -0.38431309 -0.27746647 0.20565193 0.04887222 0.21575586 -0.20813582 -0.24672962 -0.05002959 0.15567328 -0.11928766 0.33362538 0.22167924 -0.20098350 -0.45761497
lm_head|10|-0.22827541 0.15165873 0.05117799 -0.30177418 -0.00515064 0.35131933 -0.29032301 0.33281554 -0.02070155 0.08862031 0.06029691 0.16364244 -0.43554257 -0.00917571 -0.19591748 0.41321216 0.36107006 0.37874939 -0.44230591 -0.26786734 0.36034324 0.22681761 0.21044159 -0.34955605 -0.04670542 0.28013777 0.05448588 -0.24759680 0.38735830 -0.01914550 -0.14911941 -0.33693249
lm_head|11|-0.17596855 -0.23683455 0.38264091 0.36520907 0.35536274 -0.04203517 -0.03130166 0.31271547 -0.23051168 0.05241280 0.06245353 0.11163881 0.32832779 0.19559155 0.45550722 0.10305541 -0.11718778 -0.02174935 -0.26805120 -0.00129195 0.04751705 0.47434762 -0.32246904 0.16597493 -0.01425588 0.14606998 0.46668794 0.04956167 0.05336025 0.03368301 0.22084289 -0.20302807
lm_head|12|-0.13808215 -0.40865706 0.42050101 0.21917142 0.27618543 -0.09882533 -0.05720372 0.16507407 -0.04510103 -0.09780287 -0.12065978 0.17786634 0.29904446 0.50036169 0.29527172 0.24930418 -0.36197530 -0.24844657 -0.34796680 -0.15936425 -0.03151335 0.34213794 -0.23924995 0.13046474 0.05844572 0.20226552 0.05957705 -0.08412786 0.06994597 -0.00526121 0.09405746 -0.29898184
lm_head|13|0.01656815 -0.32591625 0.22988103 0.24542502 0.33786644 -0.30350606 0.00347462 0.38499268 -0.33771743 -0.29448535 -0.05056123 0.08257439 0.38551225 0.26447515 0.18661601 0.32403887 -0.11125344 -0.07590844 -0.11985607 0.01013845 -0.13218002 0.31044796 -0.34012518 0.33473927 -0.00963474 0.18995949 0.27809362 -0.01870853 -0.02484407 0.00970136 0.04363853 -0.36703883
lm_head|14|-0.31918545 -0.33540045 0.31411645 0.13499729 0.24230266 -0.32755843 -0.04234891 0.24345551 -0.41722594 -0.16596097 -0.01446653 0.15583526 0.28584576 0.20048544 0.26703117 0.22507377 -0.22569273 -0.07616824 -0.02879065 -0.11217384 0.17457172 0.57612947 -0.26948144 0.30108707 0.11865943 0.36381979 0.14645155 -0.03392583 0.02103437 0.15314220 0.21846117 -0.26226330
lm_head|15|0.38015764 -0.19848478 -0.08109050 0.03398924 0.16510531 0.01952572 0.31656781 -0.27570402 -0.05650073 0.08552746 -0.18910346 -0.12449053 -0.61661817 0.03290967 -0.15105653 -0.22700763 -0.30616200 -0.10981799 0.09362074 0.02023185 0.20559715 -0.01184172 -0.37671555 0.26838826 -0.37232707 -0.30206572 0.22864080 0.15650285 -0.09664232 -0.10583628 -0.19679512 -0.07080206
lm_head|16|0.36941183 -0.35313186 -0.14923176 -0.15527508 0.24581272 -0.05181349 0.18231462 -0.34974685 0.12270643 0.07925880 -0.24604418 -0.11862153 -0.72187722 -0.00360213 0.12125450 -0.09569008 -0.37747409 -0.04641989 0.08367392 0.22601271 -0.13761342 -0.18755070 -0.23033507 0.04860755 -0.17963309 -0.03474262 0.02327041 0.03627741 0.03270640 0.08830932 -0.19857668 0.03392494
lm_head|17|0.13732562 -0.40304642 -0.25492585 -0.07957424 0.24946162 -0.18635121 0.04270539 -0.36864649 -0.19643377 0.20629422 -0.29149513 -0.05384575 -0.57102454 -0.20004034 -0.02681798 -0.21424926 -0.31031585 -0.07328709 0.07685105 0.19175198 -0.26320636 -0.14138904 -0.05742819 -0.07910275 -0.28412375 -0.00173876 -0.07817836 -0.02640082 0.02193938 0.09521588 -0.16468534 0.41182823
lm_head|18|0.04921564 -0.33235706 -0.27764219 0.16556565 0.22076792 -0.31368349 -0.13989599 -0.18475780 -0.25646182 0.30775876 -0.36283672 -0.15780169 -0.49816168 -0.27467761 -0.11039264 -0.49398373 -0.26835702 -0.09791517 0.00803294 -0.01205913 0.08513734 -0.10177289 -0.17768447 -0.13122967 -0.22649404 -0.12820456 -0.14136275 -0.09340784 0.01003172 0.07253515 -0.14918183 0.26944792
lm_head|19|0.24399525 -0.14406126 -0.14522067 0.12107502 0.32025872 -0.37095337 -0.03315289 -0.33590212 -0.25755139 0.13620992 -0.16328205 -0.17255641 -0.32277726 -0.35583073 0.05436727 -0.47882159 -0.07765447 0.05990130 0.11606663 -0.02399579 0.36340302 0.06816211 -0.39526536 -0.16898552 -0.34138943 -0.16345812 -0.03304330 -0.31172881 0.08217170 0.09623842 -0.16623278 0.27465451
lm_head|20|0.47528860 0.02667268 -0.04087060 -0.19347092 0.06027443 -0.18386035 0.00867970 -0.46429877 -0.17671150 -0.07202649 -0.21939181 -0.20628462 -0.46929812 -0.30711498 0.19670809 0.05443665 -0.14747280 0.00221129 0.25985275 0.22481524 0.32878606 0.17590589 -0.28548998 -0.07244519 -0.38523267 0.00748235 0.10044874 -0.46969199 0.10123472 0.14795663 -0.06142816 0.24704309
lm_head|21|0.35536841 -0.19083471 -0.04035076 -0.42101474 -0.00124160 -0.10455041 0.17745325 -0.30623256 0.14641165 0.11776368 -0.25756938 -0.50946795 -0.39005459 -0.23992529 0.04021868 0.09280253 -0.15771862 -0.06473598 -0.06920225 0.08187306 0.00368049 0.00892271 -0.30240802 -0.04009830 -0.13173304 -0.05552835 0.22034086 -0.38702879 -0.00389888 0.01380762 -0.19483882 0.32810694
lm_head|22|0.35324255 -0.41512865 0.02510550 -0.21744848 -0.23517478 -0.29276422 0.20597566 -0.16418618 0.09920780 0.09300260 -0.20462358 -0.41224103 -0.25670773 -0.20850263 -0.13486873 -0.17786596 -0.16274564 -0.00483256 -0.20731021 0.04263186 -0.05937402 0.20165445 -0.16008125 0.03975289 -0.27030138 -0.14188232 0.27856753 -0.11958165 0.09866651 0.08718384 -0.21076210 0.30091974
lm_head|23|0.39769496 -0.29445819 -0.11525805 -0.21227376 -0.37021211 -0.14093991 -0.04675781 -0.17413509 -0.01182069 0.24068889 -0.06589881 -0.24463524 -0.30030421 0.11665172 -0.21150524 -0.37551765 -0.07758345 -0.16157443 -0.16539216 -0.03200272 0.09627569 0.09843399 -0.08040566 -0.13660976 -0.61080108 0.08392630 0.26495451 0.03584827 0.01581736 0.00605142 0.03867038 0.42610221
lm_head|24|0.18961540 -0.24360320 -0.33514262 -0.23015065 -0.16401497 -0.03300662 0.08417062 -0.39094700 -0.23614893 0.20579181 -0.28260283 -0.12811569 -0.28863373 0.25643304 0.18422854 -0.17747730 -0.02515985 -0.01531904 0.12402025 0.19011111 0.14384079 0.03051123 -0.32695800 -0.15239209 -0.62215087 0.33496201 0.21170943 -0.05449133 0.04239678 -0.34091503 0.21609688 0.13945581
lm_head|25|-0.12121623 0.36722359 -0.19054684 -0.07705998 -0.08634873 0.27840495 0.05301879 -0.34781300 0.31991707 -0.53974601 0.12438378 0.15894140 0.12823878 -0.03183523 -0.11969864 0.42560048 -0.24530872 0.22624609 0.30752341 -0.08553082 -0.39051586 0.08309762 -0.08721665 -0.11517117 0.38574855 -0.07997970 -0.19517129 -0.25313836 -0.05255899 -0.28392957 -0.00455671 -0.34243800
lm_head|26|-0.29911477 0.16297150 -0.26343533 -0.20360713 -0.22038787 0.22070941 -0.05347341 -0.30153556 0.43178238 -0.25012440 0.02866186 0.19184252 0.17814025 -0.30098496 -0.16912170 0.12731553 -0.27382892 0.25261368 0.15342808 0.06334363 -0.24230793 0.19933474 0.03844122 -0.15730467 0.36423141 -0.10821082 -0.16893894 -0.07294303 0.28943284 0.15033051 0.22049068 -0.16170444
lm_head|27|-0.28437296 0.11829700 -0.12986186 0.24393068 -0.29959654 0.04519486 -0.16530105 -0.23878311 0.25599356 -0.15957708 0.28218170 0.29311463 0.23008281 -0.30733008 -0.18307140 -0.04393375 -0.19601301 0.13894508 0.13479809 0.02865816 -0.01873158 0.01488264 0.07886543 -0.08690186 0.28294683 -0.39956843 -0.12446620 0.04610794 0.14591252 0.07955506 0.16995287 -0.06705685
lm_head|28|-0.21326310 0.13976812 -0.20568058 0.41318246 -0.20189104 0.16128500 -0.15153636 -0.22638736 0.16745052 -0.02708847 0.33038449 0.22622541 0.14227728 0.01202312 -0.18426628 0.08264617 -0.21732963 0.04486018 0.05964918 -0.00604489 -0.20329992 -0.20476294 0.20701964 0.01104773 0.37217992 -0.51380322 -0.16382658 0.16291646 0.20492186 -0.05300958 -0.07284256 -0.04657816
lm_head|29|-0.15608180 0.30190968 -0.16300185 0.35058787 -0.08593409 0.15252689 -0.12793293 -0.15892106 0.15703038 -0.11323732 0.20989926 0.48537425 0.19905416 0.19001070 -0.19194779 0.29366069 -0.11461512 0.13760668 0.08797250 0.14316834 -0.33949749 -0.25374359 0.25782025 -0.07681849 0.21734333 -0.49626170 -0.25045784 0.18284560 0.01565048 -0.31894226 -0.25905266 -0.06794601
lm_head|30|0.05162075 0.30315001 -0.17698175 0.06983455 -0.15124981 0.27827805 0.11860822 -0.30818723 -0.03185359 -0.27878041 0.00148250 0.39811165 0.18690623 0.07193851 -0.32412928 0.43710998 -0.10816867 0.30853197 0.27606172 0.24139446 -0.03440810 -0.22263743 0.31719350 0.18737376 0.14101538 -0.38687240 -0.31360361 0.01775990 0.11258804 -0.25854367 0.03819627 -0.13091085
lm_head|31|-0.08406970 0.23626921 -0.28350952 -0.29558068 -0.40000231 0.08625725 -0.00687477 -0.25837919 0.06637324 -0.14303584 -0.28819759 0.26637704 0.26377486 0.02651263 -0.12371402 0.24818533 0.01962643 0.19007328 0.34934844 -0.03496361 -0.06857795 -0.21046731 0.13341238 0.03321643 0.22602413 -0.19122467 -0.39059059 0.22668512 0.39313971 -0.10480728 0.29570280 -0.03849556
lm_head|32|-0.16022807 0.40100413 -0.23486903 -0.27860480 -0.43582042 0.19848487 -0.09751425 -0.17559247 -0.09835007 0.04779968 -0.18409170 0.32862599 0.22542872 -0.00589133 -0.17923236 -0.16081997 0.04253731 0.21781925 0.15796017 -0.19152884 -0.35188982 -0.09600402 0.06195165 0.02688659 0.36085425 -0.11532456 -0.18257759 0.02846591 0.18655306 -0.00194927 0.34516539 0.08958165
lm_head|33|-0.23895548 0.44437812 -0.30431826 -0.15223150 -0.26256840 0.12702445 -0.03841295 -0.28554633 -0.08253655 0.06897084 0.40648090 0.17290075 0.16588767 0.12700401 -0.08960850 -0.23960050 -0.05214384 0.25312577 0.14531891 0.09480559 -0.49873422 -0.03353573 -0.02536846 -0.00596843 0.31809543 -0.25218967 -0.13037820 -0.00902040 0.14247581 -0.12948024 0.33922227 0.15749903
lm_head|34|-0.10957140 0.36985361 -0.45172632 -0.34525349 -0.19824031 0.13479745 -0.03805305 -0.33040960 -0.03168992 -0.13582886 0.49861298 0.25853566 0.16420652 0.11553719 0.04019896 0.19622396 -0.00927101 0.21250330 0.23546333 0.14768986 -0.39182732 -0.23907321 0.06774069 0.21916829 0.18942857 -0.05434703 0.17468832 0.15323158 0.03302325 -0.29162315 0.13223224 -0.08837944
lm_head|35|-0.43718773 0.37384086 0.35264629 -0.14638053 0.04463717 0.05118452 0.45588194 0.33571701 0.07776479 0.12292977 0.22355325 -0.21222260 -0.36385709 -0.04676209 0.31765767 0.38079239 0.16168656 -0.38286097 -0.01993881 0.36467594 -0.29950864 -0.30437142 -0.38511681 -0.14838815 -0.34630085 -0.36521820 -0.56741208 -0.00043518 -0.30565157 0.29113488 0.07336804 -0.24529340
lm_head|36|-0.19562361 0.28858397 0.36124924 -0.40825888 0.23208634 0.11485365 0.21533693 0.15998016 0.09520894 0.02784016 0.31605098 -0.22191262 -0.37858858 0.05124317 0.33302816 0.28945782 0.00171941 -0.30608164 -0.02643098 0.22937127 -0.37933137 -0.19754428 -0.43841075 0.08813100 -0.45327828 -0.50555640 -0.42566762 0.07397810 0.57170064 0.46351377 0.02767814 -0.37291061
lm_head|37|0.15014012 -0.13934858 0.26910097 0.02826225 0.48100246 0.29548727 -0.14487526 -0.43858540 -0.01017024 0.31378917 -0.04075897 -0.12618077 -0.36643457 0.57180615 -0.33511932 0.01849930 0.95731040 -0.22971828 0.00830842 -0.31474712 -0.29504050 0.35781421 0.05249589 0.11387415 0.33951560 0.21584312 0.07791325 0.10311160 0.11525693 0.02424205 0.07288212 -0.58208070
lm_head|38|0.07116704 0.22528468 0.12574681 -0.57281987 0.44801292 0.12709952 0.00933584 0.25444120 0.25247746 -0.26428279 0.52397968 0.00685603 -0.52752243 0.65409063 -0.05510319 0.14720658 0.07033513 -0.04072795 0.30918872 0.04189701 -0.22919066 0.18242929 -0.40663165 -0.11609119 -0.13469875 0.12224336 -0.42299410 -0.12264849 -0.23271695 0.26495543 0.16120732 -0.26538835
lm_head|39|-0.16059685 0.22896504 0.25469410 -0.26762052 -0.05973331 -0.11211386 0.05721251 0.18108098 0.41329462 0.50259429 0.44860184 0.12736651 -0.48569438 0.30460473 -0.37441355 0.21403898 0.44580619 -0.46849964 0.72158634 0.13545178 -0.37467359 0.24362583 -0.53496732 -0.16324345 0.11703127 0.06180556 -0.09737970 -0.37380604 0.50033698 0.16874777 -0.10705578 -0.28018968
lm_head|40|-0.22305879 0.48631953 -0.50149899 0.04297065 -0.02278739 -0.38395462 0.35316135 0.18941141 -0.18449445 0.24322181 0.43294420 -0.26525854 -0.23953074 0.53498599 -0.37302919 -0.11056477 0.12101100 -0.64247963 0.17414991 0.18400962 0.13639349 0.56313693 0.00088696 0.44305032 -0.12037463 0.08173856 -0.22473872 -0.50900359 0.60378252 0.07312344 -0.54408980 -0.50496246
lm_head|41|-0.22126770 0.15393928 -0.29358786 -0.09754949 0.49713902 0.44067728 -0.10742466 0.35419272 0.02140980 0.14676984 -0.17966218 -0.38491202 -0.06608628 0.00639790 0.08959524 0.20917977 0.53601916 -0.36623420 -0.02056483 -0.49285151 0.14295172 0.19700298 0.27737319 -0.11763508 0.17596529 0.15160874 0.06660589 -0.03602012 0.45660532 0.11735577 -0.38110334 -0.30989714
lm_head|42|0.19986097 -0.02442035 0.16123511 -0.11144074 0.08264245 0.12094232 -0.26870820 0.38360695 -0.10003721 -0.40550319 0.30834748 0.42117581 -0.49847790 -0.02229121 -0.37810299 0.05612349 0.45071635 -0.33384413 0.05629671 -0.03483223 -0.36546935 0.31419557 0.24055416 -0.09907306 -0.24051207 -0.10018212 0.07155354 -0.24048486 -0.07257708 -0.34939385 0.46945643 -0.56793491
lm_head|43|-0.03606654 -0.16396612 -0.25470255 -0.07906024 0.33699459 -0.37386860 -0.17254420 0.35335172 -0.02047879 -0.29018283 0.57965807 0.17810861 -0.60163216 -0.15675740 -0.08085416 0.09280357 0.52269470 -0.16308651 0.23763893 -0.09943767 -0.21716356 0.04305348 -0.13991729 -0.15111685 0.20541673 -0.13569419 0.12546695 -0.21146622 0.30416874 -0.06865978 0.21544352 -0.23388102
lm_head|44|0.31707649 -0.05681348 0.02983476 -0.26919298 0.21616673 -0.07452229 -0.20587026 -0.07151014 -0.11916754 0.02358003 0.40221086 0.08187608 -0.28508420 0.00095415 -0.32872616 0.43709044 0.65761691 -0.27238872 0.20905532 0.23538867 -0.53344060 0.19413467 0.04007387 0.30381172 0.12154751 -0.12270065 -0.00049317 -0.09303078 0.42671718 0.03799366 0.45660925 -0.45115534
lm_head|45|0.03065833 0.19846374 -0.01877211 -0.11609358 0.25404682 0.11355037 0.03766573 0.29174701 -0.28754226 -0.00207567 0.13006475 -0.05195302 -0.82725166 0.21977824 -0.39492407 0.16814160 0.53573056 -0.17859136 0.24906758 -0.28324136 -0.35425019 0.13871242 -0.22152973 0.06890252 0.32080318 0.07984167 -0.14703004 0.08754866 0.26885437 -0.51836934 0.40852960 0.00170269
lm_head|46|-0.08143031 -0.00801698 0.21379973 -0.42364913 0.10573769 0.15215264 -0.07295945 0.10417845 -0.11965907 -0.02232282 0.36142689 0.17847792 -0.60775850 -0.00573348 0.29500309 0.04048476 0.61970167 -0.12988003 0.31253698 -0.14252397 -0.26478920 0.37358643 -0.15150484 -0.18721084 0.03657976 0.03178116 0.05447602 -0.28498709 0.37080668 -0.05467543 0.54820289 -0.37869604
lm_head|47|-0.10155694 -0.21604016 -0.17762280 -0.57365346 0.28152906 -0.04447091 0.11344157 0.25432426 0.36919136 -0.12274194 0.14653578 -0.14335863 -0.58465575 -0.10651665 -0.28597704 0.35646182 0.32215444 -0.27653467 0.28463382 -0.31412799 -0.35974862 0.49396464 -0.21646280 0.03172204 0.18048183 0.43086975 -0.12048241 -0.08690280 0.49805925 -0.40665729 0.37501646 -0.25041351
lm_head|48|-0.03515109 -0.03698819 -0.02558997 -0.05407866 0.36995961 0.24244574 -0.21657771 0.27918933 0.40848789 -0.02708319 0.51720948 0.16838594 -0.57704345 -0.14126771 -0.14402325 -0.09984115 0.28883170 -0.43424256 0.45300083 -0.40053545 -0.18584838 0.42118313 -0.26916866 -0.17417674 0.12126386 -0.21040311 0.25512830 -0.39556734 0.19619628 0.07291857 0.09921216 -0.23731064
lm_head|49|0.29353221 -0.33461086 0.21543838 -0.21352659 0.04746893 0.17132195 -0.09426095 0.08056279 0.27708734 0.00708198 0.31306091 0.06203085 -0.34702088 0.02126652 0.00389706 0.02065826 0.38207511 -0.28013797 -0.05217435 0.05640442 -0.06348142 0.36812221 0.12100928 -0.13813875 0.24593941 -0.07326704 -0.01148902 -0.10695185 0.44331687 0.01388854 0.35512925 -0.44315360
lm_head|50|0.09398436 -0.02552870 -0.03213462 -0.44921675 0.25396015 0.06404732 -0.21301473 0.32027759 0.13613809 0.08328096 -0.05213980 -0.24300300 -0.32993077 0.37061330 -0.28878060 0.16953546 0.44174045 -0.60371074 0.38976997 -0.24629951 -0.04837577 0.44335349 0.00392637 -0.14267699 0.29983449 -0.23212546 -0.26338080 -0.01755804 0.34366547 -0.37224489 0.34481632 -0.11091711
lm_head|51|0.23297352 -0.14420737 -0.23279500 0.05164682 0.41750339 -0.30454839 -0.41317818 0.34589555 0.61437061 0.30388228 0.25103180 0.43663663 -0.38094273 0.20149655 -0.32305568 0.64526235 0.49333593 -0.41894596 0.44342991 0.05922398 -0.18249751 0.40843616 0.00818038 -0.10159244 0.15329063 -0.38887407 -0.13414542 -0.61967507 0.29768588 0.11130363 0.21801458 -0.10276703
lm_head|52|0.22998330 -0.36092997 -0.26758715 -0.41536679 0.54303044 0.42381084 -0.16834480 0.26295777 0.14493006 0.09302477 0.43791624 0.26932139 -0.28569010 -0.23285736 -0.18359745 0.14380064 0.50892388 -0.42648847 0.58390926 -0.37029816 0.16073590 0.43610212 -0.16015160 -0.33896838 0.09546199 -0.16879238 -0.57645130 0.46099894 0.00050855 -0.16731545 0.31893163 0.07613054
lm_head|53|-0.31264274 0.34716721 0.03866728 0.13650374 0.14103197 -0.36441873 -0.53170148 0.18583130 0.15407213 -0.43996393 0.21935636 0.13399184 -0.25308396 0.15125895 -0.01547756 -0.09892033 0.39664957 0.12331419 -0.01805483 0.19692596 0.22081134 0.13839826 0.05094339 0.06678691 -0.60273948 0.24057612 -0.21663788 0.44988430 0.19546547 0.15481182 -0.12539602 0.03437177
lm_head|54|-0.46098826 0.23935859 -0.14263699 -0.31472519 0.34147090 -0.19598431 -0.39171812 -0.01406091 0.05558868 -0.41072133 0.19587764 0.55194672 -0.20212353 -0.13567550 0.14934828 -0.05467732 0.26337021 -0.38586391 -0.29843015 0.33465806 0.15569647 0.05433665 -0.20175005 0.16206678 -0.48828794 0.29213692 -0.13367382 0.27518651 -0.15306223 0.22391637 -0.38459729 -0.36577901
lm_head|55|-0.26944269 0.26849721 -0.06331960 -0.14125970 0.37056319 -0.28403379 -0.32493022 0.06501686 -0.08411153 -0.24471052 0.23844317 0.27359564 -0.13929545 -0.13357685 -0.15920887 0.08697206 0.59766137 -0.06103579 -0.32225769 0.41018338 0.05968561 0.19292857 -0.10477560 0.44463529 -0.46424220 0.02685111 -0.03702980 0.38311944 0.19862609 0.34438352 0.06292929 -0.21359694
lm_head|56|-0.08147741 0.32923903 0.21203007 -0.13459917 0.24279590 -0.31674188 -0.41242670 -0.20698173 -0.20114847 -0.09264833 0.07332738 -0.00707538 -0.27340970 0.16708632 -0.14726106 -0.12155479 0.62538542 -0.16392627 -0.28295087 0.40781694 0.12743475 0.31608159 -0.12767149 0.46870747 -0.23960126 0.07392965 -0.00329396 0.49173185 0.26594480 0.05285690 0.01610189 0.05779032
lm_head|57|-0.34975425 0.40997304 0.07296587 -0.12787257 0.22304009 -0.18655033 -0.10666903 -0.25238918 -0.11339385 -0.01446674 0.16414576 0.23770269 -0.36456847 -0.08820095 -0.34167755 -0.15560864 0.37955634 -0.25867885 -0.19528689 0.25530354 0.42355422 0.38853214 -0.15713658 0.45074238 -0.03638193 0.33615519 -0.11010164 0.45359795 0.39150467 -0.34652630 0.14716721 -0.06531543
lm_head|58|-0.54124866 0.32984851 0.09144625 -0.36762030 0.03970343 -0.11658424 -0.16453106 -0.08845857 0.33073419 -0.18061230 -0.02538360 0.25147343 -0.46449578 -0.08462251 -0.12483099 -0.10984869 0.11425195 -0.38775124 -0.36897170 0.14148191 0.19176078 0.37778427 -0.16203070 0.29675417 -0.20044980 0.41679954 -0.09079835 0.36887548 0.12150948 -0.15069173 0.18351179 -0.37599150
lm_head|59|-0.41567263 0.14387141 0.21789330 -0.31371222 0.20436273 -0.01896507 -0.08752800 -0.09500768 0.57330973 -0.44455281 0.25677611 0.05655025 -0.25019643 -0.14422977 -0.33711779 -0.06071998 0.10876900 -0.11257262 -0.29276497 0.09311359 0.15639714 0.41522257 0.13582674 0.31044371 -0.38034699 0.01563019 -0.00108067 0.27377893 0.01503404 -0.01692187 -0.09875253 -0.31340202
lm_head|60|-0.18991011 0.13592649 0.20687986 -0.36751246 0.22386345 -0.06480437 -0.28309756 -0.06287808 0.51031947 -0.15394467 0.05077787 0.17160174 -0.03636529 -0.01475201 -0.25004918 -0.24968125 0.45880606 -0.01958269 -0.28013789 0.29218294 -0.20780450 0.57839950 0.15103948 -0.06145414 -0.37007112 0.03684314 -0.00541108 0.29569367 0.31954181 0.04697191 0.01959135 -0.01710274
lm_head|61|0.09396346 0.11645075 0.21653405 -0.41133833 0.14856509 0.08353931 -0.43413554 -0.13475929 0.23818507 -0.05619834 -0.31117665 0.26262305 -0.26176266 0.34874588 -0.20592257 -0.13461842 0.44082944 -0.27665317 -0.24067755 0.25472085 -0.13052784 0.52487394 0.07948632 0.29501480 -0.23363268 0.01368705 -0.17987416 0.25604808 0.23035420 0.08347302 0.07189017 -0.31119238
lm_head|62|-0.09916551 0.01017409 -0.01606447 0.00246158 0.02510444 0.20342776 -0.31453751 -0.06548186 0.41491017 -0.15455534 -0.24046607 0.07581119 -0.15369995 0.31011416 -0.44173608 0.27583230 0.32767337 -0.28807918 -0.22697889 0.27665490 0.18353177 0.34176942 -0.17437926 0.10389046 -0.40603841 -0.31909905 -0.06716585 0.33526606 0.16269369 0.12869055 0.18924042 -0.30954469
lm_head|63|-0.20932414 -0.15105943 -0.27271674 -0.20557026 0.22959411 -0.08182089 0.23063084 0.15203825 0.16836501 -0.32087959 -0.10277181 0.15881209 -0.11260055 0.13067926 -0.41217896 0.13649029 0.26919506 -0.05895736 -0.17284810 -0.00335365 0.23005064 0.49760290 -0.12303766 -0.05172188 -0.33862687 -0.29041906 -0.14365203 0.28684998 0.05748709 0.03196232 0.06463570 -0.35952537
lm_head|64|-0.23179201 -0.15043728 -0.24122267 -0.15394376 0.37366301 -0.10653224 0.06911720 0.06748144 -0.01800401 -0.36940331 0.21455467 0.19829832 -0.42871098 0.21772513 -0.23079773 0.10511433 0.29415122 -0.08689046 0.16119075 -0.12559419 0.08843391 0.45068542 -0.20631186 0.30221661 -0.17089022 -0.23857249 -0.28267266 0.09655871 0.21721090 -0.05874760 0.05857868 -0.05525360
lm_head|65|-0.19106626 -0.08520373 -0.26928368 -0.26711155 0.27109808 -0.01244958 -0.09411672 0.09004790 -0.13063184 -0.20150408 0.40984864 0.22811253 -0.40079885 0.28166675 -0.15091764 0.10992153 0.53974555 -0.04637285 -0.01840436 0.10101255 -0.02997060 0.42252553 -0.14161928 -0.02145801 -0.01819579 -0.05857918 -0.11799512 -0.02064691 0.23433029 0.19018860 0.20614948 -0.01879169
lm_head|66|-0.08934980 -0.26007648 0.08352988 -0.19147562 0.27006688 -0.00986574 -0.09857827 -0.04475754 0.01544964 -0.20255827 0.24567118 0.28967022 -0.46322664 0.03466417 -0.29741520 0.13287268 0.41541670 -0.02461098 -0.07209419 -0.09108140 -0.25456359 0.23719709 -0.25279428 -0.02570292 0.02604478 0.02067398 -0.07638870 -0.12351105 0.21813006 0.14181080 -0.00407028 -0.15097744
lm_head|67|-0.22535416 -0.15811578 -0.12377040 -0.18256072 0.14757965 -0.04885816 0.00454308 0.14627407 -0.04152462 -0.07791128 0.34746489 0.02288569 -0.47510611 0.21899896 -0.19042615 0.13970567 0.36005326 -0.10746229 0.23220416 -0.16219213 -0.07508788 0.50470754 -0.01650557 0.00439759 -0.04607822 -0.09071424 -0.01949576 -0.08056119 0.22354169 0.16587747 0.12115845 -0.36181170
